id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/27529041,"Summary of Reading Investigations July 1, 1947 to June 30, 1948",The Journal of Educational Research,1949,,article,jstor,1949-02-01,6,42,http://www.jstor.org/stable/27529041,William S. Gray,"Taylor & Francis, Ltd.",eng,401,437,,15313,37,unigram; bigram; trigram
ark://27927/pgh1g0m99c3,"Review of The Pre-Election Polls of 1948. By Frederick Mosteller, Herbert Hyman, Philip J. McCarthy, Eli S. Marks, David B. Truman. (New York: Social Science Research Council. 1949. Pp. xx, 391. $2.50.)",American Political Science Review,1950,,article,portico,1950-06-01,2,44,http://doi.org/10.2307/1950284,Peter Odegard,Cambridge University Press,eng,459,464,,3273,6,unigram; bigram; trigram
ark://27927/pgh2rhgrsv4,A Criticism of the Psychoanalysts’ Theory of the Libido,The Monist,1923,,article,portico,1923-01-01,2,33,http://doi.org/10.5840/monist192333219,L. L. Bernard,Philosophy Documentation Center,eng,240,271,,11105,32,unigram; bigram; trigram
ark://27927/phw16wvkq7h,Democracy and Propaganda,Sociological Review,1939,,article,portico,1939-10-01,4,a31,http://doi.org/10.1111/j.1467-954X.1939.tb02043.x,Julius Klanfer,SAGE Publications,eng,422,448,,8738,27,unigram; bigram; trigram
ark://27927/pgh2rhg2xz6,Recent Books,The Monist,1919,,article,portico,1919-01-01,4,29,http://doi.org/10.5840/monist191929446,,Philosophy Documentation Center,eng,634,640,,3731,7,unigram; bigram; trigram
ark://27927/phw16wvkx62,"Book Reviews: Man and Society in an Age of Reconstruction, Culture and Survival, the Human Mind, White Settlers in the Tropics, an Annotated Bibliography of Mental Tests and Scales",Sociological Review,1940,,article,portico,1940-07-01,3-4,a32,http://doi.org/10.1111/j.1467-954X.1940.tb02059.x,R. R. Kuczynski; H. W. B. Joseph; A. M. Carr-Saunders; Alexander Farquharson,SAGE Publications,eng,251,261,,4926,11,unigram; bigram; trigram
ark://27927/phx63vh5tzv,"A Critique Of, “U. P. Anthropometric Survey, 1941: A Statistical Study*”",Calcutta Statistical Association Bulletin,1949,,article,portico,1949-10-01,3,2,http://doi.org/10.1177/0008068319490301,H. K. Nandi,SAGE Publications,eng,95,107,,5250,13,unigram; bigram; trigram
ark://27927/phxfzbtkrw,SYMPOSIUM ON THE SELECTION OF PUPILS FOR DIFFERENT TYPES OF SECONDARY SCHOOLS,British Journal of Educational Psychology,1950,,article,portico,1950-02-01,1,20,http://doi.org/10.1111/j.2044-8279.1950.tb01628.x,SIR CYRIL BURT,"John Wiley & Sons, Inc.",eng,1,10,,6891,10,unigram; bigram; trigram
ark://27927/phx64j2sfm5,Book Review: Christianity or Chaos. By Ethel Mannin. Jarrolds. 7s. 6d.; A Faith to Fight For. By John Strachey. Gollancz. 6s.; Faith for Living. By Lewis Mumford. Seeker and Warburg. 7s. 6d.,Theology,1941,,article,portico,1941-07-01,253,43,http://doi.org/10.1177/0040571X4104325316,Brian Wormald,SAGE Publications,eng,59,63,,2524,5,unigram; bigram; trigram
ark://27927/phxfzbkznh,RECENT DISCUSSIONS OF JUVENILE DELINQUENCY,British Journal of Educational Psychology,1949,,article,portico,1949-02-01,1,19,http://doi.org/10.1111/j.2044-8279.1949.tb01605.x,SIR CYRIL BURT,"John Wiley & Sons, Inc.",eng,32,43,,7804,12,unigram; bigram; trigram
http://www.jstor.org/stable/90869,Mathematical Contributions to the Theory of Evolution. XI. On the Influence of Natural Selection on the Variability and Correlation of Organs,"Philosophical Transactions of the Royal Society of London. Series A, Containing Papers of a Mathematical or Physical Character",1903,,article,jstor,1903-01-01,,200,http://www.jstor.org/stable/90869,Karl Pearson,The Royal Society,eng,1,66,,26045,66,unigram; bigram; trigram
ark://27927/pgh1g23jrtg,The Sociology of Taxation,Review of Politics,1943,,article,portico,1943-04-01,2,5,http://doi.org/10.1017/S0034670500048609,Fritz Karl Mann,Cambridge University Press,eng,225,235,,4084,11,unigram; bigram; trigram
http://www.jstor.org/stable/16753,Front Matter,The Scientific Monthly,1938,,article,jstor,1938-09-01,3,47,http://www.jstor.org/stable/16753,,American Association for the Advancement of Science,eng,i,iv,,2676,6,unigram; bigram; trigram
ark://27927/phw16ww67g8,Communism and the Psychology of Economics,Sociological Review,1943,,article,portico,1943-07-01,3-4,a35,http://doi.org/10.1111/j.1467-954X.1943.tb02247.x,R. W. Pickford,SAGE Publications,eng,114,126,,7569,13,unigram; bigram; trigram
ark://27927/phxfxh2hts,REVIEWS,Australian Journal of Psychology,1950,,article,portico,1950-12-01,2,2,http://doi.org/10.1080/00049535008256035,,"John Wiley & Sons, Inc.",eng,121,128,,3490,8,unigram; bigram; trigram
ark://27927/phxkmd7d2x,BOOK REVIEWS,Political Quarterly,1949,,article,portico,1949-04-01,2,20,http://doi.org/10.1111/j.1467-923X.1949.tb00619.x,,"John Wiley & Sons, Inc.",eng,176,200,,11034,25,unigram; bigram; trigram
ark://27927/phxh7j4s78,THE PRINCIPLES OF CARICATURE,British Journal of Medical Psychology,1938,,article,portico,1938-12-01,3‐4,17,http://doi.org/10.1111/j.2044-8341.1938.tb00301.x,ERNST KRIS; ERNST GOMBRICH,"John Wiley & Sons, Inc.",eng,319,342,,6892,24,unigram; bigram; trigram
ark://27927/pgh1g40p2qw,Abstracts of Some Recent Papers,Africa,1946,,article,portico,1946-10-01,4,16,http://doi.org/10.1017/S0001972000059234,,Cambridge University Press,eng,264,269,,4233,6,unigram; bigram; trigram
ark://27927/phw16ww3sqz,"Philosophy, Psychology and Sociology in the Training of Teachers",Sociological Review,1950,,article,portico,1950-01-01,1,a42,http://doi.org/10.1111/j.1467-954X.1950.tb02459.x,W. A. Campbell Stewart,SAGE Publications,eng,1,35,,14395,35,unigram; bigram; trigram
http://www.jstor.org/stable/44135432,SOCIAL FACTORS IN COMBAT FATIGUE,Applied Anthropology,1947,,article,jstor,1947-10-01,4,6,http://www.jstor.org/stable/44135432,Joel B. Montague Jr.,Society for Applied Anthropology,eng,14,20,,5343,7,unigram; bigram; trigram
ark://27927/phxfzdbws9,Review of Current Literature,BJOG: An International Journal of Obstetrics and Gynaecology,1937,,article,portico,1937-02-01,1,44,http://doi.org/10.1111/j.1471-0528.1937.tb14646.x,,"John Wiley & Sons, Inc.",eng,138,190,,24709,53,unigram; bigram; trigram
ark://27927/pgh2rhh5dvp,Psychology,The Monist,1926,,article,portico,1926-01-01,3,36,http://doi.org/10.5840/monist192636333,Jean Piaget,Philosophy Documentation Center,eng,430,455,,7946,26,unigram; bigram; trigram
ark://27927/phxc35rrxr,ROYAL SOCIETY OF MEDICINE,British Journal of Dermatology,1926,,article,portico,1926-10-01,10,38,http://doi.org/10.1111/j.1365-2133.1926.tb09237.x,,"John Wiley & Sons, Inc.",eng,393,406,,6397,15,unigram; bigram; trigram
ark://27927/phxkxr83f8,REVIEWS,British Journal of Medical Psychology,1941,,article,portico,1941-02-01,3‐4,18,http://doi.org/10.1111/j.2044-8341.1941.tb00736.x,,"John Wiley & Sons, Inc.",eng,405,422,,12162,18,unigram; bigram; trigram
ark://27927/phx2gnc2h5k,EXTRACTS AND COMMENTS,New Blackfriars,1937,,article,portico,1937-08-01,209,18,http://doi.org/10.1111/j.1741-2005.1937.tb00098.x,,"John Wiley & Sons, Inc.",eng,620,628,,3693,9,unigram; bigram; trigram
http://www.jstor.org/stable/27882233,Review Article,Annales sociologiques. Série D. Sociologie économique,1938,,article,jstor,1938-01-01,3,,http://www.jstor.org/stable/27882233,Maurice HALBWACHS,Presses Universitaires de France,fre,49,51,,923,3,unigram; bigram; trigram
http://www.jstor.org/stable/27900596,THE HISTORY OF SCIENCE,The Monist,1916,,article,jstor,1916-07-01,3,26,http://www.jstor.org/stable/27900596,George Sarton,Oxford University Press,eng,321,365,,15185,45,unigram; bigram; trigram; fullText
ark://27927/phx63wgj8fk,Some Statistical Problems in Clinical Research,Educational and Psychological Measurement,1950,,article,portico,1950-12-01,4,10,http://doi.org/10.1177/001316445001000401,Robert R. Holt,SAGE Publications,eng,609,627,,7249,19,unigram; bigram; trigram
http://www.jstor.org/stable/27826056,A DESIGN FOR FIGHTING,American Scientist,1945,,article,jstor,1945-04-01,2,33,http://www.jstor.org/stable/27826056,HARLOW SHAPLEY,"Sigma Xi, The Scientific Research Society",eng,84,102,,9925,19,unigram; bigram; trigram
http://www.jstor.org/stable/27901457,SYSTEMATIC PLURALISM IN SPINOZA AND HEGEL,The Monist,1935,,article,jstor,1935-07-01,2,45,http://www.jstor.org/stable/27901457,Henry Alonzo Myers,Oxford University Press,eng,237,263,,8129,27,unigram; bigram; trigram
ark://27927/phxfzbxwgf,BOOK REVIEWS,British Journal of Educational Psychology,1932,,article,portico,1932-02-01,1,2,http://doi.org/10.1111/j.2044-8279.1932.tb03146.x,,"John Wiley & Sons, Inc.",eng,113,124,,8565,12,unigram; bigram; trigram
ark://27927/pgh2rhgsmbr,The Spirit of Research,The Monist,1922,,article,portico,1922-01-01,4,32,http://doi.org/10.5840/monist192232411,James Byrnie Shaw,Philosophy Documentation Center,eng,530,552,,6097,23,unigram; bigram; trigram
http://www.jstor.org/stable/44442834,CONTEMPORARY TENDENCIES IN THE HISTORY OF MALARIOLOGY,Bulletin of the History of Medicine,1944,,article,jstor,1944-11-01,4,16,http://www.jstor.org/stable/44442834,SAUL JARCHO,The Johns Hopkins University Press,eng,389,398,,4223,10,unigram; bigram; trigram
http://www.jstor.org/stable/1010532,Notes,The Annals of the American Academy of Political and Social Science,1906,,article,jstor,1906-11-01,,28,http://www.jstor.org/stable/1010532,,"Sage Publications, Inc.",eng,105,113,,4192,9,unigram; bigram; trigram; fullText
ark://27927/pgh1g40k1zs,An Estimate of Fertility in Some Yao Hamlets in Liwonde District of Southern Nyasaland,Africa,1949,,article,portico,1949-10-01,4,19,http://doi.org/10.2307/1156405,J. Clyde Mitchell,Cambridge University Press,eng,293,308,,9130,16,unigram; bigram; trigram
http://www.jstor.org/stable/23640756,ABSTRACTS,The British Journal of Delinquency,1950,,article,jstor,1950-10-01,2,1,http://www.jstor.org/stable/23640756,W. R. Bett,Oxford University Press,eng,145,148,,1635,4,unigram; bigram; trigram
ark://27927/phxkxr9122,IN SEARCH OF OUR PROPER ETHIC,British Journal of Medical Psychology,1950,,article,portico,1950-06-01,1‐2,23,http://doi.org/10.1111/j.2044-8341.1950.tb00368.x,HENRY V. DICKS,"John Wiley & Sons, Inc.",eng,1,14,,9521,14,unigram; bigram; trigram
http://www.jstor.org/stable/44373064,RESEARCH INTO MENTAL DISEASE,Charity Organisation Quarterly,1937,,article,jstor,1937-07-01,3,11,http://www.jstor.org/stable/44373064,,Oxford University Press,eng,217,219,,1524,3,unigram; bigram; trigram
ark://27927/pgh1g25ns26,France in Algeria—A Problem of Culture Contact,Review of Politics,1945,,article,portico,1945-07-01,3,7,http://doi.org/10.1017/S0034670500001376,Werner J. Cahnman,Cambridge University Press,eng,343,357,,6388,15,unigram; bigram; trigram
ark://27927/phx64cwf29c,The New Deal: the Available Instruments of Governmental Power,Political Research Quarterly,1949,,article,portico,1949-12-01,4,2,http://doi.org/10.1177/106591294900200404,R.G. Tugwell,SAGE Publications,eng,545,580,,18056,36,unigram; bigram; trigram
http://www.jstor.org/stable/23503638,THE PSYCHOANALYTIC STUDY OF JUDAISM,Hebrew Union College Annual,1931,,article,jstor,1931-01-01,,8/9,http://www.jstor.org/stable/23503638,ABRAHAM CRONBACH,Hebrew Union College - Jewish Institute of Religion,eng,605,740,,48457,136,unigram; bigram; trigram
http://www.jstor.org/stable/44244081,SCIENCE AND REASON,Blackfriars,1942,,article,jstor,1942-06-01,267,23,http://www.jstor.org/stable/44244081,J. Leycester King,Wiley,eng,223,229,,2949,7,unigram; bigram; trigram
http://www.jstor.org/stable/27951563,The Uses of Statistics in the Social Sciences,The Mathematics Teacher,1933,,article,jstor,1933-04-01,4,26,http://www.jstor.org/stable/27951563,W. L. Crum,National Council of Teachers of Mathematics,eng,210,221,,4896,12,unigram; bigram; trigram
http://www.jstor.org/stable/27900925,THE SPIRIT OF RESEARCH,The Monist,1922,,article,jstor,1922-10-01,4,32,http://www.jstor.org/stable/27900925,John Gould Fletcher; James Byrnie Shaw,Oxford University Press,eng,530,552,,6197,23,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/19374,Why Termites?,The Scientific Monthly,1947,,article,jstor,1947-04-01,4,64,http://www.jstor.org/stable/19374,Alfred E. Emerson,American Association for the Advancement of Science,eng,337,345,,5381,9,unigram; bigram; trigram
ark://27927/phxfzbtm3j,THE TREND OF SCOTTISH INTELLIGENCE,British Journal of Educational Psychology,1950,,article,portico,1950-02-01,1,20,http://doi.org/10.1111/j.2044-8279.1950.tb01632.x,Cyril Burt,"John Wiley & Sons, Inc.",eng,55,61,,4533,7,unigram; bigram; trigram
http://www.jstor.org/stable/1010594,Review Article,The Annals of the American Academy of Political and Social Science,1905,,article,jstor,1905-11-01,,26,http://www.jstor.org/stable/1010594,Carl Kelsey,"Sage Publications, Inc.",eng,147,149,,1539,3,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/188,Back Matter,The American Economic Review,1939,,article,jstor,1939-09-01,3,29,http://www.jstor.org/stable/188,,American Economic Association,eng,,,,4622,16,unigram; bigram; trigram
ark://27927/phxc9pdjvt,THE RISE AND DECLINE OF THE AMERICAN AGRICULTURAL INTEREST,The Economic History Review,1935,,article,portico,1935-04-01,2,a5,http://doi.org/10.1111/j.1468-0289.1935.tb00868.x,D. W. Brogan,"John Wiley & Sons, Inc.",eng,1,23,,11615,23,unigram; bigram; trigram
ark://27927/pgh2rgg1v41,Economic Organization in a Democracy,Proceedings of the American Catholic Philosophical Association,1945,,article,portico,1945-01-01,null,20,,Yves Simon,Philosophy Documentation Center,eng,83,108,,10104,26,unigram; bigram; trigram
ark://27927/phx1k40j927,PROBLEMS OF PERFORMANCE ANALYSIS IN THE STUDY OF PERSONALITY,Annals of the New York Academy of Sciences,1946,,article,portico,1946-07-01,7,46,http://doi.org/10.1111/j.1749-6632.1946.tb31695.x,Martin Scheerer,"John Wiley & Sons, Inc.",eng,653,678,,12846,26,unigram; bigram; trigram
ark://27927/phx1k4dghxj,SOCIAL LIFE AND THE INDIVIDUAL AMONG VERTEBRATE ANIMALS,Annals of the New York Academy of Sciences,1950,,article,portico,1950-11-01,6,51,http://doi.org/10.1111/j.1749-6632.1950.tb27336.x,N. E. Collias,"John Wiley & Sons, Inc.",eng,1074,1092,,10027,19,unigram; bigram; trigram
ark://27927/pgh1g0ksvgb,Walter Bagehot and Liberal Realism,American Political Science Review,1949,,article,portico,1949-02-01,1,43,http://doi.org/10.2307/1950312,David Easton,Cambridge University Press,eng,17,37,,9010,21,unigram; bigram; trigram
http://www.jstor.org/stable/23503678,NEW STUDIES IN THE PSYCHOLOGY OF JUDAISM,Hebrew Union College Annual,1945,,article,jstor,1945-01-01,,19,http://www.jstor.org/stable/23503678,ABRAHAM CRONBACH,Hebrew Union College - Jewish Institute of Religion,eng,205,273,,24121,69,unigram; bigram; trigram
ark://27927/phzjn37s9kv,"Sir Francis Galton, D.C.L., D.Sc., F.R.S",Journal of the Royal Statistical Society,1911,,article,portico,1911-02-01,3,74,http://doi.org/10.1111/j.2397-2335.1911.tb00280.x,,"John Wiley & Sons, Inc.",eng,314,320,,3349,9,unigram; bigram; trigram
ark://27927/phx63ssqf3v,Introduction,NASSP Bulletin,1940,,article,portico,1940-10-01,92,24,http://doi.org/10.1177/019263654002409203,Walter E. Myer,SAGE Publications,eng,7,220,,102591,214,unigram; bigram; trigram
ark://27927/phxc9pdj7h,REVIEWS,The Economic History Review,1935,,article,portico,1935-04-01,2,a5,http://doi.org/10.1111/j.1468-0289.1935.tb00876.x,,"John Wiley & Sons, Inc.",eng,113,132,,10544,20,unigram; bigram; trigram
ark://27927/pgh1g0cdxxj,Statisticians and Political Scientists,American Political Science Review,1933,,article,portico,1933-06-01,3,27,http://doi.org/10.2307/1947438,Harold F. Gosnell,Cambridge University Press,eng,392,403,,4960,12,unigram; bigram; trigram
ark://27927/pgh2rhhwjbm,Systematic Pluralism in Spinoza and Hegel,The Monist,1935,,article,portico,1935-01-01,2,45,http://doi.org/10.5840/monist193545213,Henry Alonzo Myers,Philosophy Documentation Center,eng,237,263,,7932,27,unigram; bigram; trigram
ark://27927/phxfg38cbd,REVIEWS,American Journal of Economics and Sociology,1943,,article,portico,1943-10-01,1,3,http://doi.org/10.1111/j.1536-7150.1943.tb01313.x,,"John Wiley & Sons, Inc.",eng,133,138,,2948,7,unigram; bigram; trigram
ark://27927/phx63xdd0w6,Psychological Problems of Sex and Marriage,Health Education Journal,1948,,article,portico,1948-09-01,3,6,http://doi.org/10.1177/001789694800600303,R.W. Pickford,SAGE Publications,eng,103,110,,3670,8,unigram; bigram; trigram
http://www.jstor.org/stable/27901417,A RECONSIDERATION OF THE HEGELIAN FORMS,The Monist,1934,,article,jstor,1934-01-01,1,44,http://www.jstor.org/stable/27901417,Jared S. Moore,Oxford University Press,eng,1,58,,17643,58,unigram; bigram; trigram
ark://27927/pgh2rgg9rwg,Present Trends in Philosophy of Religion,Proceedings of the American Catholic Philosophical Association,1929,,article,portico,1929-01-01,null,5,,Leo R. Ward,Philosophy Documentation Center,eng,74,85,,4275,12,unigram; bigram; trigram
ark://27927/pgk2npr3cf8,"Arid Southeast Oahu Vegetation, Hawaii",Ecological Monographs,1947,,article,portico,1947-02-01,4,17,http://doi.org/10.2307/1948595,Frank E. Egler,"John Wiley & Sons, Inc.",eng,384,435,,36188,53,unigram; bigram; trigram
ark://27927/phxh6gs27f,PERSONALITY UNDER SOCIAL CATASTROPHE: NINETY LIFE‐HISTORIES OF THE NAZI REVOLUTION,Journal of Personality,1941,,article,portico,1941-09-01,1,10,http://doi.org/10.1111/j.1467-6494.1941.tb01886.x,E. M. JANDORF; J. S. BRUNER; G. W. ALLPORT,"John Wiley & Sons, Inc.",eng,1,22,,8393,23,unigram; bigram; trigram
ark://27927/phx63vh709x,Teaching— Research—Consultation,Calcutta Statistical Association Bulletin,1950,,article,portico,1950-03-01,4,2,http://doi.org/10.1177/0008068319500401,,SAGE Publications,eng,143,151,,3251,9,unigram; bigram; trigram
http://www.jstor.org/stable/1026233,The Problem of International Understanding,The Annals of the American Academy of Political and Social Science,1948,,article,jstor,1948-01-01,,255,http://www.jstor.org/stable/1026233,Gottfried Salomon Delatour,"Sage Publications, Inc.",eng,1,14,,7790,14,unigram; bigram; trigram
